article_id,entreprise,prompt_version,statut,note_llm,justification,texte_extrait
12401,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica dans l'article.,(Agefi-Dow Jones)--Les Bourses européennes se sont appréciées jeudi après les réunions de politique monétaire de la Banque d'Angleterre (BOE) et de la Banque centrale européenne (BCE). Les prévisions ...
12278,EssilorLuxottica,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à EssilorLuxottica.,"Societe generale: Après une hausse stupéfiante de 145% cette année, Société Générale peut prendre encore plus de 30% en Bourse, selon Bank of America mercredi 17 décembre 2025 à 16h01  (BFM Bourse) - ..."
10885,EssilorLuxottica,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à EssilorLuxottica.,"Point recommandations des analystes: Airbus, Alstom, ADP, Essilorluxottica, Exosens, Métropole TV... mercredi 10 décembre 2025 à 08h51  (BFM Bourse) - Les analystes affinent leurs recommandations ce m..."
10802,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica dans l'article. La collaboration annoncée est une information générale sans conséquence directe sur les résultats de l'entreprise.,"(AOF) -  EssilorLuxottica  va collaborer avec la fondation Chips-IT, un centre italien de recherche spécialisé dans la conception avancée de circuits intégrés. Cette annonce a été faite à l’occasion d..."
10681,EssilorLuxottica,v2,ok,1,"L'article mentionne une baisse d'EssilorLuxottica de -4,8%, mais il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica qui permettrait de classer cette phrase dans la catégorie POSITIVE (2) ou NEGATIVE (0). La baisse est simplement mentionnée sans plus de détails.","Cac 40: Lesté par la chute d'Essilorluxottica, le CAC 40 abandonne du terrain à la mi-séance mardi  9 décembre 2025 à 12h51  (BFM Bourse) - LeCAC 40évolue en baisse ce mardi 9 décembre alors que le ma..."
10680,EssilorLuxottica,v2,ok,0,"L'article mentionne que l'action EssilorLuxottica a plongé de près de 5% après l'annonce du lancement des lunettes d'IA de Google, ce qui est un fait concret négatif spécifique à EssilorLuxottica.","Essilorluxottica: Après Alibaba, Google s'apprête à concurrencer Essilorluxottica dans les lunettes d'IA, l'action plonge de près de 5% mardi  9 décembre 2025 à 14h05  (BFM Bourse) - Le titreEssilorlu..."
10677,EssilorLuxottica,v2,ok,0,"La baisse d'EssilorLuxottica de -5,6% est due à l'annonce d'Alphabet du lancement l'an prochain de lunettes IA, ce qui impacte négativement EssilorLuxottica.","Cac 40: Troublé par l'offensive d'Alphabet dans les lunettes connectées, Essilorluxottica leste le CAC 40 sous les 8.100 points mardi  9 décembre 2025 à 17h47  (BFM Bourse) - L'indice parisien termine..."
10643,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret positif ou négatif identifiable concernant EssilorLuxottica dans cet article.,"Wall Street vue stable et l'Europe évolue en ordre dispersé, la Fed se réunit Pré-ouverture  par Diana Mandia 9 décembre (Reuters) - Wall Street est attendue sur une note stable et les Bourses europée..."
10604,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica dans l'article.,(Agefi-Dow Jones)--Les Bourses européennes ont continué à faire preuve de prudence mardi à la veille de la décision de politique monétaire de la Réserve fédérale (Fed) américaine.   L'indice Stoxx Eur...
8565,EssilorLuxottica,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à EssilorLuxottica.,"Point recommandations des analystes: Aramis Group, Bouygues, Essilorluxottica, Eutelsat, Kering, LVMH, Orange... vendredi 28 novembre 2025 à 08h52  (BFM Bourse) - Les analystes affinent leurs recomman..."
8522,EssilorLuxottica,v2,ok,1,"Il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica dans l'article. La mention de la baisse de 1,2% de l'action est un mouvement de marché général sans information spécifique à l'entreprise.","CAC 40: mouvements limités avant une séance écourtée à Wall Street Ouverture  (Zonebourse.com) - La Bourse de Paris est en hausse anecdotique vers 11h30, à 8110 points (+0,1%), soutenue par Safran et ..."
8518,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret spécifique et positif ou négatif concernant EssilorLuxottica dans cet article.,"CAC40 : gain hebdo de +1,8%, W-Street +0,3%, record argent à 55$ Pré-clôture  (Zonebourse.com) - La Bourse de Paris (+0,3%) termine bien la semaine, sur un gain hebdo de +1,8% (4 séances de hausse con..."
8517,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret spécifique et positif ou négatif concernant EssilorLuxottica dans cet article.,"CAC40 : gain hebdo de 1,8%, 7ème mois de hausse pour S&P500/Dow Jones Pré-clôture  (Zonebourse.com) - Les scores sont figés depuis ce midi à la Bourse de Paris (+0,3%), mais nos actions terminent bien..."
8516,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica dans l'article.,"CAC 40: franchit les 8100 pts, profite du rebond post-Thanksgiving de Wall Street Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette ultime séance de la semaine sur un gain de 0,29% à 8122..."
8125,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica dans l'article.,"CAC 40: en légère hausse, l'Ukraine et la Fed au centre de l'attention Ouverture  (Zonebourse.com) - La Bourse de Paris gagne 0,2% ce matin, autour des 8040 points, bien aidée par L'Oréal (+1,8%), Soc..."
4613,EssilorLuxottica,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à EssilorLuxottica qui soient positifs ou négatifs.,"Cac 40: LVMH, Essilorluxottica, STMicroelectronics… Quels groupes ont le mieux (et le moins bien) réussi la saison des publications? samedi  8 novembre 2025 à 07h00  (BFM Bourse) - La saison des résul..."
4020,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica dans cet article.,"Point recommandations des analystes: Seb, Essilorluxottica, Rémy Cointreau mercredi  5 novembre 2025 à 08h58  (BFM Bourse) - Les analystes affinent leurs conseils surSeb,Essilorluxottica, Rémy Cointre..."
2859,EssilorLuxottica,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à EssilorLuxottica.,"Point recommandations des analystes: Dassault Systèmes, Rexel, Imerys, Essilorluxottica, Forvia, Valeo, Soitec mardi 28 octobre 2025 à 08h48  (BFM Bourse) - Les analystes affinent leurs conseils sur D..."
2016,EssilorLuxottica,v2,ok,1,L'article ne contient pas de faits concrets spécifiques et positifs ou négatifs concernant EssilorLuxottica.,Cac 40: Quel est le calendrier des groupes du CAC 40 pour leurs publications du troisième trimestre? dimanche 12 octobre 2025 à 12h00  (BFM Bourse) - Quand les pensionnaires de l'indice principal de l...
402,EssilorLuxottica,v2,ok,1,Le texte ne mentionne aucun fait concret positif ou négatif spécifique à EssilorLuxottica.,"AlphaValue reste à 'réduire' sur EssilorLuxottica Publié le 10 Octobre 2025  (Zonebourse.com) - AlphaValue confirme son conseil sur le titre EssilorLuxottica à 'Réduire', avec un objectif de cours inc..."
285,EssilorLuxottica,v2,ok,2,"EssilorLuxottica annonce la finalisation de l'acquisition d'Optegra, 'plateforme d'ophtalmologie à forte croissance et hautement intégrée', cette opération ayant reçu les autorisations nécessaires.","CAC 40 : vers une poursuite de la dynamique favorable Pré-ouverture  (Zonebourse.com) - Après quatre séances de suite dans le vert (dont un bond de 0,9% mercredi), le CAC 40 devrait poursuivre sur sa ..."
284,EssilorLuxottica,v2,ok,1,"L'article mentionne l'acquisition d'Optegra par EssilorLuxottica, mais il n'y a pas de faits concrets spécifiques qui indiquent une amélioration ou une détérioration pour l'entreprise.","Le CAC40 poursuit sur sa lancée vers 8050Pts Ouverture  (Zonebourse.com) - Après quatre séances de suite dans le vert (dont un bond de 0,9% mercredi), le CAC40 poursuit sur sa lancée, avec un gain de ..."
281,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica dans l'article.,"CAC40 : feu d'artifice planétaire de records absolus, taux et $ figés Pré-clôture  (Zonebourse.com) - Le CAC40 aligne une 5ème séance de hausse, avec un gain de 1,2% vers 8062, encouragé par la vigueu..."
280,EssilorLuxottica,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à EssilorLuxottica dans l'article.,"CAC40 : pluie de records absolus en Europe, le pétrole continue de s'enfoncer Pré-clôture  (Zonebourse.com) - Le CAC40 aligne réduit un peu ses gains, mais engrange encore +1% vers 8.050Pts, le CAC40 ..."
279,EssilorLuxottica,v2,ok,2,"EssilorLuxottica annonce la finalisation de l'acquisition d'Optegra, 'plateforme d'ophtalmologie à forte croissance et hautement intégrée', cette opération ayant reçu les autorisations nécessaires.","CAC 40: franchit allégrement les 8000 points, tracté par Stellantis Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance en nette hausse avec un gain de 1,13% à 8056 points, tirée par St..."
142,EssilorLuxottica,v2,ok,2,"L'article mentionne un fait concret positif spécifique à EssilorLuxottica : l'obtention d'une autorisation de mise sur le marché pour son verre Essilor Stellest par la Food and Drug Administration (FDA) des États-Unis, avec une efficacité prouvée pour ralentir la progression de la myopie chez l'enfant.","(AOF) -  EssilorLuxottica  (+2,22%, à 271,90 euros) figure parmi les plus fortes hausses au sein de l' indice CAC 40 . L'action du lunettier franco-italien progresse, après l'annonce hier soir d'une a..."
29765,SAINT-GOBAIN,v2,ok,1,"L'article ne contient pas de faits concrets spécifiques à Saint-Gobain. Il mentionne simplement que l'action de l'entreprise a augmenté de 4% en fin de séance, sans donner plus de détails sur les raisons de cette hausse.","Du rouge au vert : quand Trump retourne les marchés en un message Fermeture  (Zonebourse.com) - Début de semaine mouvementé pour les investisseurs ! Jusqu'à mi-séance, les principales bourses européen..."
26710,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans cet article.,"Point recommandations des analystes: Euronext, Soitec, Saint-Gobain, Sartorius Stedim Biotech vendredi 6 mars 2026 à 08853  (BFM Bourse) - Les analystes affinent leurs conseils sur Euronext,Soitec, Sa..."
26515,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,L'Europe boursière pliée par des vents contraires en provenance du Moyen-Orient Fermeture  (Zonebourse.com) - Les turbulences consécutives au conflit au Moyen-Orient n'en finissent pas d'agiter les ma...
26104,SAINT-GOBAIN,v2,ok,1,"L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain. La mention de la baisse de l'action Saint-Gobain (-5,7%) dans le contexte général du marché est un mouvement de marché non spécifique à l'entreprise.","(Zonebourse.com) - Les turbulences consécutives au conflit au Moyen-Orient n'en finissent pas d'agiter les marchés. En Europe, le CAC 40 recule de 3,46%, devant le Dax (-3,64%) et derrière le Footsie ..."
25418,SAINT-GOBAIN,v2,ok,1,Le texte ne mentionne pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain.,"Saint gobain: En raison notamment d'une météo capricieuse, Saint-Gobain se montre prudent sur sa rentabilité pour 2026, la Bourse sanctionne vendredi 27 février 2026 à 11h52  (BFM Bourse) - Le spécial..."
25166,SAINT-GOBAIN,v2,ok,2,"Le groupe a dégagé un résultat net de 2,9 milliards d'euros, soit une augmentation de 1,4% par rapport à 2024. Il vise également une marge d'excédent brut d'exploitation (Ebitda) supérieure à 15% en 2026.","(Agefi-Dow Jones)-- Saint-Gobain  a annoncé jeudi viser une marge d'excédent brut d'exploitation (Ebitda) supérieure à 15% en 2026, après avoir enregistré un bénéfice net en légère hausse l'an dernier..."
25163,SAINT-GOBAIN,v2,ok,2,"Le géant des matériaux de construction Saint-Gobain a annoncé jeudi viser une marge d'excédent brut d'exploitation (Ebitda) supérieure à 15% en 2026, après avoir enregistré un bénéfice net en légère hausse l'an dernier.","(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre vendredi:   -CLARIANE: L'exploitant de maisons de retraite et de cliniques a annoncé jeudi avoir renoué avec les bénéfices en 2025, grâc..."
25162,SAINT-GOBAIN,v2,ok,2,"Le géant des matériaux de construction Saint-Gobain a annoncé jeudi viser une marge d'excédent brut d'exploitation (Ebitda) supérieure à 15% en 2026, après avoir enregistré un bénéfice net en légère hausse l'an dernier.","(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre vendredi:   -CLARIANE: L'exploitant de maisons de retraite et de cliniques a annoncé jeudi avoir renoué avec les bénéfices en 2025, grâc..."
24992,SAINT-GOBAIN,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain.,"(Zonebourse.com) - Les Bourses européennes ont clôturé la séance de mercredi dans le positif, après une nouvelle salve de publications de résultats annuels. Le CAC 40 s'est encore signalé en battant u..."
24043,SAINT-GOBAIN,v2,ok,1,"L'article mentionne simplement que Saint-Gobain publiera ses résultats annuels le jeudi 26 février, sans fournir de faits concrets positifs ou négatifs spécifiques à l'entreprise.","(Agefi-Dow Jones)--Les investisseurs analyseront la semaine prochaine un déluge de résultats d'entreprises, ainsi qu'une nouvelle série d'indicateurs économiques des deux côtés de l'Atlantique.   Sur ..."
20539,SAINT-GOBAIN,v2,ok,1,L'article ne contient pas de faits concrets spécifiques et positifs ou négatifs concernant Saint-Gobain.,"Totalenergies: Airbus, Société Générale, Totalenergies, SAP, ASML… Voici les 25 actions européennes à jouer en Bourse cette année, selon Bank of America dimanche  1 février 2026 à 07h00  (BFM Bourse) ..."
19588,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans cet article.,"Point recommandations des analystes: Totalenergies, Sanofi, Saint-Gobain, Renault mardi 27 janvier 2026 à 08h45  (BFM Bourse) - Les analystes affinent leurs conseils ce mardi surTotalenergies,Sanofi,S..."
19013,SAINT-GOBAIN,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à Saint-Gobain qui soient positifs ou négatifs.,Cac 40: Quand les entreprises du CAC 40 publieront-elles leurs résultats annuels 2025? samedi 24 janvier 2026 à 12h00  (BFM Bourse) - La saison des résultats annuels débutera le mardi 27 janvier avecL...
18809,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,"Marchés ballottés par la géopolitique, la défense en embuscade Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette dernière séance de la semaine sur un repli anecdotique de 0,07%, pénalisée..."
16940,SAINT-GOBAIN,v2,ok,1,"Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article. La mention de la baisse de son cours (-4,01%) est un mouvement de marché général non spécifique à l'entreprise.","Les marchés européens retiennent leur souffle avant le verdict de l'inflation américaine Mi-séance  (Zonebourse.com) - En attendant les chiffres de l'inflation américaine de décembre cet après-midi, l..."
16938,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,"L'Europe autour de l'équilibre après l'inflation US Fermeture  (Zonebourse.com) - Les grands indices européens ont fait preuve de prudence. Le CAC 40, qui a battu deux records au cours des deux derniè..."
16041,SAINT-GOBAIN,v2,ok,1,"Il n'y a pas de fait concret positif ou négatif identifiable pour Saint-Gobain dans cet article. La mention de la baisse de son cours (-2,4%) ne suffit pas à elle seule pour justifier une note négative.","Prudence à l'oeuvre à Paris avant une série de statistiques, le secteur de l'armement flambe Ouverture  (Zonebourse.com) - Paris évolue près de son point d'équilibre ce matin, autour des 8220 points (..."
15527,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans cet article.,"CAC40: garde son calme malgré l'intervention surprise des USA au Venezuela Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de la semaine sur une hausse timide de 0,2%, à..."
14741,SAINT-GOBAIN,v2,ok,1,"L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain. Il mentionne simplement que Saint-Gobain a terminé l'année avec une hausse de 1,47%, mais il n'y a pas de contexte ou d'analyse plus détaillée pour évaluer le sentiment autour de cette performance.","Cac 40: Le CAC 40 a pris 10,42% en 2025, une performance en demi-teinte mercredi 31 décembre 2025 à 14h07  (BFM Bourse) - L'indice parisien a clôturé la dernière séance de 2025 sur une baisse. Sur l'e..."
14260,SAINT-GOBAIN,v2,ok,1,L'article ne contient aucun fait concret spécifique à SAINT-GOBAIN.,"Cac 40: Entrées de Dassault Aviation, Amundi ou Spie...  Voici à quoi pourrait ressembler la composition du CAC 40 en 2030 dimanche 28 décembre 2025 à 07h00  (BFM Bourse) - Depuis 1987, leCAC 40a eu d..."
11285,SAINT-GOBAIN,v2,ok,2,"Le titre Saint-Gobain est passé de 'conserver' à 'acheter' avec une cible relevée de 144,5 euros à 140 euros.","Point recommandations des analystes: Accor, Elior, Saint-Gobain vendredi 12 décembre 2025 à 08h55  (BFM Bourse) - Les analystes affinent leurs conseils surAccor, Elior,Saint-Gobain.  Accor (cours de c..."
10484,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans cet article.,"Point recommandations des analystes: Sanofi, Saint-Gobain, Carrefour, Sartorius Stedim Biotech lundi  8 décembre 2025 à 08h55  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi surSanofi,E..."
9905,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans cet article.,"CAC 40: en hausse modeste avant la publication de l'indice PCE aux Etats-Unis Ouverture  (Zonebourse.com) - La Bourse de Paris progresse de 0,3% ce matin, autour des 8150 points, tirée par Edenred ( 2..."
9901,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans cet article.,"CAC40 : stagne vers 8.125,, semaine 'flat' ,le PCE US ne change rien Pré-clôture  (Zonebourse.com) - La Bourse de Paris continue de somnoler et le CAC40 grappille moins de 0,1% (autour des 8125 points..."
9898,SAINT-GOBAIN,v2,ok,2,"La société Saint-Gobain a connu une hausse de 2,8% en clôture de la journée.","CAC 40: en repli symbolique après des statistiques US sans grande surprise Fermeture  (Zonebourse.com) - Après avoir grappillé un timide 0,5% à mi-séance, la Bourse de Paris conclut la journée sur un ..."
9545,SAINT-GOBAIN,v2,ok,2,"Jefferies a rehaussé sa cible pour Saint-Gobain de 141,1 euros à 144,5 euros et maintient sa recommandation à l'achat.","Point recommandations des analystes: Vinci, ADP, Saint-Gobain mercredi  3 décembre 2025 à 08h41  (BFM Bourse) - Les analystes affinent leurs conseils ce mercredi surVinci,ADP,Saint-Gobain.  Vinci (cou..."
9060,SAINT-GOBAIN,v2,ok,1,"Le texte annonce deux ventes d'ensembles de distribution, SFIC Belgique et Tumelero au Brésil. Il n'y a pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain dans ces ventes.","(Zonebourse.com) -  Saint-Gobain  annonce avoir finalisé la cession de SFIC Belgique le 3 novembre, un distributeur spécialisé dans le plâtre, l'isolation et les plafonds. L'enseigne réalisait un chif..."
9059,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article. Les opérations de cession sont mentionnées mais il n'y a pas d'indication sur leur impact sur les résultats de l'entreprise.,"(AOF) -  Saint-Gobain  a finalisé le 3 novembre la cession de SFIC Belgique, distributeur de matériaux de construction spécialisé dans le plâtre, l'isolation et les plafonds sur le marché belge. Avec ..."
7919,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,"CAC 40: accélère en fin de séance et franchit allègrement les 8000 points Fermeture  (Zonebourse.com) - Après avoir évolué toute la matinée autour de son point d'équilibre à 7960 points, la Bourse de ..."
7048,SAINT-GOBAIN,v2,ok,1,"Le texte contient des mentions factuelles sur les performances de Saint-Gobain, mais il n'y a pas de faits concrets positifs ou négatifs spécifiques qui permettraient de classer le sentiment comme positif ou négatif.","Saint-Gobain est pénalisé par un  troisième trimestre en demi-teinte . Le groupe affiche un chiffre d’affaires quasi stable à 11,4 milliards d’euros, en léger retrait de 0,2 % à données comparables. L..."
6738,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret et spécifique à Saint-Gobain dans cet article.,"CAC 40: en léger repli, les marchés retiennent leur souffle, yeux braqués sur Nvidia Fermeture  (Zonebourse.com) - Après avoir ouvert en rouge puis rebondi au-delà des 8000 pts, la Bourse de Paris con..."
6702,SAINT-GOBAIN,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain.,"(Zonebourse.com) - Après avoir ouvert en rouge puis rebondi au-delà des 8000 pts, la  Bourse de Paris  conclut finalement la séance sur un repli limité de 0,18%, à 7953 pts, soutenue par  Saint-Gobain..."
3577,SAINT-GOBAIN,v2,ok,1,Aucun fait concret positif ou négatif spécifique à Saint-Gobain n'est identifiable dans l'article.,"CAC 40: après le tumulte de la semaine passée, la pression devrait un peu retomber Pré-ouverture  (Zonebourse.com) - Après la frénésie de la semaine passée, la Bourse de Paris devrait ouvrir sans gran..."
2818,SAINT-GOBAIN,v2,ok,0,"Le chiffre d'affaires est quasiment stable mais les volumes ont nettement baissé en Amérique du Nord, ce qui a entraîné une baisse de 3,1% de l'action à la Bourse de Paris.","Saint gobain: Avec des volumes en forte baisse en Amérique du Nord, Saint-Gobain est sanctionné par la Bourse vendredi 31 octobre 2025 à 11h37  (BFM Bourse) - Le spécialiste des matériaux de construct..."
2777,SAINT-GOBAIN,v2,ok,1,Aucun fait concret positif ou négatif spécifique à Saint-Gobain n'est identifiable dans l'article.,"CAC 40: en léger repli, sous la pression de AXA et Saint-Gobain Ouverture  (Zonebourse.com) - La Bourse de Paris recule de 0,3% ce matin, autour des 8130 points, pénalisée par AXA (-3,1%) et Saint-Gob..."
2776,SAINT-GOBAIN,v2,ok,1,Aucun fait concret positif ou négatif spécifique à Saint-Gobain n'est identifiable dans l'article.,"Wall Street vue en hausse, l'Europe recule avec l'inflation et les résultats d'entreprise Pré-ouverture  par Diana Mandia (Reuters) -     Wall Street est attendue en hausse et les Bourses européennes ..."
2774,SAINT-GOBAIN,v2,ok,1,"Le texte mentionne une baisse de 3,3% des actions Saint-Gobain après la publication de ses résultats trimestriels. Cependant, il n'y a pas de fait concret spécifique à Saint-Gobain qui indique une mauvaise nouvelle ou une bonne nouvelle.","CAC40 : lourdeur malgré sursaut de W-Street, mais octobre reste positif de 2% Mi-séance  (Zonebourse.com) - La Bourse de Paris termine la semaine sur un repli de -0,5% (-1,2% hebdo) mais le mois d'oct..."
2773,SAINT-GOBAIN,v2,ok,1,"Le texte ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain. La seule mention de l'entreprise indique une baisse de son cours de -3,7%, sans fournir plus de détails sur les raisons de cette baisse.","CAC40 : repli dans des volumes inexistants, W-Street finit octobre au zénith Pré-clôture  (Zonebourse.com) - La Bourse de Paris ne réagit pas aux gains de Wall Street, le CAC termine la semaine sur un..."
2772,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,CAC 40: ambiance maussade pour la fin de semaine alors que Wall Street repart du bon pied Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette dernière séance de la semaine sur un repli de 0...
2746,SAINT-GOBAIN,v2,ok,1,Le texte ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain.,"(Zonebourse.com) - La  Bourse de Paris  termine la semaine sur un repli de -0,5% (-1,2% hebdo) mais le mois d'octobre reste positif (+2%) et on retiendra que le CAC40 'Global Return' a pulvérisé plusi..."
2736,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,"(Zonebourse.com) - La  Bourse de Paris  ne réagit pas aux gains de  Wall Street , le CAC termine la semaine sur un repli de -0,5% (-1,2% hebdo) mais le mois d'octobre reste positif (+2%) et on retiend..."
2729,SAINT-GOBAIN,v2,ok,1,"Le texte mentionne une baisse de 3,6% pour Saint-Gobain mais ne fournit pas de fait concret spécifique à l'entreprise qui pourrait être considéré comme positif ou négatif.","(Zonebourse.com) - La  Bourse de Paris  conclut cette dernière séance de la semaine sur un repli de 0,44%, à 8121 points, pénalisée par  Axa  (-4,3%),  Edenred  (-4%) ou encore  Saint-Gobain  (-3,6%)...."
2374,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,"CAC 40: gain modeste, l'apaisement des tensions entre Washington et Pékin rassure Fermeture  (Zonebourse.com) - Après s'être arrogé jusqu'à près de 1% en tout début de séance, frôlant ainsi les 8000 p..."
2016,SAINT-GOBAIN,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à Saint-Gobain.,Cac 40: Quel est le calendrier des groupes du CAC 40 pour leurs publications du troisième trimestre? dimanche 12 octobre 2025 à 12h00  (BFM Bourse) - Quand les pensionnaires de l'indice principal de l...
285,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,"CAC 40 : vers une poursuite de la dynamique favorable Pré-ouverture  (Zonebourse.com) - Après quatre séances de suite dans le vert (dont un bond de 0,9% mercredi), le CAC 40 devrait poursuivre sur sa ..."
284,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,"Le CAC40 poursuit sur sa lancée vers 8050Pts Ouverture  (Zonebourse.com) - Après quatre séances de suite dans le vert (dont un bond de 0,9% mercredi), le CAC40 poursuit sur sa lancée, avec un gain de ..."
281,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Saint-Gobain dans l'article.,"CAC40 : feu d'artifice planétaire de records absolus, taux et $ figés Pré-clôture  (Zonebourse.com) - Le CAC40 aligne une 5ème séance de hausse, avec un gain de 1,2% vers 8062, encouragé par la vigueu..."
280,SAINT-GOBAIN,v2,ok,1,Il n'y a pas de fait concret positif ou négatif identifiable pour Saint-Gobain dans cet article.,"CAC40 : pluie de records absolus en Europe, le pétrole continue de s'enfoncer Pré-clôture  (Zonebourse.com) - Le CAC40 aligne réduit un peu ses gains, mais engrange encore +1% vers 8.050Pts, le CAC40 ..."
279,SAINT-GOBAIN,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain. Il mentionne simplement que l'entreprise est entrée en négociations exclusives pour la cession d'une de ses filiales.,"CAC 40: franchit allégrement les 8000 points, tracté par Stellantis Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance en nette hausse avec un gain de 1,13% à 8056 points, tirée par St..."
276,SAINT-GOBAIN,v2,ok,1,Le texte ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain.,"CAC40: confirme son rebond après de nombreuses statistiques Ouverture  (Zonebourse.com) - Le CAC40 débute la séance en hausse de 0,3% vers 8080 alors que les investisseurs continuent de faire fi de la..."
184,SAINT-GOBAIN,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain.,"(Zonebourse.com) - Carton plein à la hausse cette semaine avec un 5 sur 5 pour le CAC40 (+2,2% hebdo) qui a débuté la séance en hausse de 0,4% vers 8.085 avant de se taser vers 8.065. La journée avait..."
179,SAINT-GOBAIN,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Saint-Gobain.,"(Zonebourse.com) - Carton plein avec un 5 sur 5 à la hausse pour le CAC40 (+0,2% ce vendredi et +2,3% hebdo), mais les volumes restent anémiques, l'intérêt acheteur semblant inversement proportionnel ..."
