article_id,entreprise,prompt_version,statut,note_llm,justification,texte_extrait
16720,EXOSENS,v2,ok,2,"EXOSENS a remporté une commande majeure auprès d'ACTinBlack Group, ce qui est un fait concret positif spécifique à l'entreprise.","(Agefi-Dow Jones)--Les Bourses européennes ont terminé globalement en légère hausse lundi, alors que l'indépendance de la Réserve Fédérale (Fed) américaine suscite à nouveau des craintes.   L'indice S..."
15886,EXOSENS,v2,ok,2,"L'article mentionne que Exosens (mentionnée par erreur dans le texte) a grimpé de 1,1% en même temps que d'autres entreprises du secteur de la défense. Bien que ce soit un fait concret et spécifique à Exosens, il ne s'agit pas d'une bonne nouvelle directement liée aux performances commerciales ou financières de l'entreprise. Cependant, étant donné qu'il est mentionné dans le contexte des bons résultats du secteur, on peut considérer que c'est une information positive indirecte.","Exail technologies (ex-groupe gorge): Enchaînant les contrats pour ses drones, Exail Technologies commence l'année 2026 tambour battant mercredi  7 janvier 2026 à 12h17  (BFM Bourse) - Le spécialiste ..."
15549,EXOSENS,v2,ok,1,"L'article mentionne Exosens gagnant 3,6% dans le contexte d'une forte performance du secteur de la défense. Cependant, il n'y a pas de fait concret spécifique à Exosens qui indique une bonne ou mauvaise nouvelle. La hausse est attribuée au contexte géopolitique et aux contrats gagnés par d'autres entreprises comme Rheinmetall et Exail Technologies.",Thales: La démonstration de force américaine au Venezuela et la menace d'une annexion du Groenland donnent du carburant aux valeurs de la défense lundi  5 janvier 2026 à 15h21  (BFM Bourse) - Le secte...
15217,EXOSENS,v2,ok,2,"L'article mentionne que l'entreprise Exosens a gagné 150% depuis son entrée en Bourse à un prix de 20 euros, profitant à plein de la course à l'armement en Europe. C'est un fait concret et spécifique à EXOSENS qui est une bonne nouvelle.","Après avoir affiché leur pire millésime depuis 2003, les introductions en Bourse à Paris vont-elles se réveiller en 2026? samedi  3 janvier 2026 à 12h00  (BFM Bourse) - Encore en 2025, les introductio..."
14739,EXOSENS,v2,ok,1,"L'article mentionne Exosens dans le contexte de sa performance boursière, mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. La phrase 'Exosens (+149,4%) intègre également le top 10 du SBF 120 à la cinquième place' est une simple citation sans information supplémentaire sur les performances de l'entreprise.","Sbf 120: Société Générale, Abivax, Atos, Worldline, Ubisoft… Voici les tops et les flops de 2025 sur le SBF 120, le deuxième grand indice de la Bourse de Paris jeudi  1 janvier 2026 à 06h00  (BFM Bour..."
11261,EXOSENS,v2,ok,2,"Le contrat de 100k jumelles de vision nocturnes Mikron signé par OCCAR avec le consortium Theon/Hensoldt, pour lesquelles Exosens est l'unique fournisseur des tubes intensificateurs d'image, représente une bonne nouvelle concretairement pour l'entreprise. Ce contrat devrait permettre d'accroître la part de marché déjà élevée d'Exosens auprès des armées européennes et sécuriser plus d'un tiers de sa topline de sa division Amplification sur la période 2027-29.",Oddo BHF maintient son conseil sur Exosens après la signature du contrat en Allemagne Publié le 12 Décembre 2025  (Zonebourse.com) - Oddo BHF confirme son conseil à Surperformance avec un objectif de ...
11084,EXOSENS,v2,ok,2,"L'article mentionne une commande historique de 500 millions d'euros pour Exosens, ce qui est un fait concret et spécifique positif pour l'entreprise. Cette nouvelle affaire soutient la hausse du titre Exosens à la Bourse de Paris.",Exosens: Une commande historique de 500 millions d'euros pour équiper les jumelles de vision nocturne de l'armée allemande porte le français Exosens en Bourse jeudi 11 décembre 2025 à 12h40  (BFM Bour...
11079,EXOSENS,v2,ok,1,"La phrase mentionne une reculée de EXOSENS de 2,1%, mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. La seule information est le mouvement de marché général.","Cac 40: Galvanisé par le record du Dow Jones, le CAC 40 clôture aux portes des 8.100 points jeudi 11 décembre 2025 à 17h39  (BFM Bourse) - L'indice parisien affiche sa première hausse de la semaine, s..."
11011,EXOSENS,v2,ok,2,"Le fabricant de tubes intensificateurs de lumière, EXOSENS, a obtenu un contrat de plus de 500 millions d'euros avec l'armée allemande et l'Organisation conjointe de coopération en matière d'armement (OCCAR), ce qui est un fait concret positif spécifique à l'entreprise.","(Agefi-Dow Jones)--Les Bourses européennes se sont appréciées jeudi, les investisseurs ayant bien digéré les annonces de la Réserve fédérale (Fed) américaine.   L'indice Stoxx Europe 600 a gagné 0,6%,..."
10885,EXOSENS,v2,ok,2,"JPMorgan a relevé l'objectif de cours d'Exosens à 60 euros contre 54 euros previously, ce qui constitue un fait concret positif spécifique à l'entreprise.","Point recommandations des analystes: Airbus, Alstom, ADP, Essilorluxottica, Exosens, Métropole TV... mercredi 10 décembre 2025 à 08h51  (BFM Bourse) - Les analystes affinent leurs recommandations ce m..."
10809,EXOSENS,v2,ok,2,"Le contrat signé entre le consortium Theon/Hensoldt et l'OCCAR pour la fourniture de tubes 16 mm d'Exosens aux forces armées allemandes, avec une valeur totale de plus de 500 millions d'euros, est un fait concret positif spécifique à EXOSENS.",(AOF) - Exosens et Theon annoncent la signature d'un contrat entre le consortium Theon/Hensoldt et l'OCCAR (Organisation Conjointe de Coopération en matière d'Armement) portant sur la fourniture de 10...
10805,EXOSENS,v2,ok,2,"Le contrat signé par Exosens, d'une valeur de plus de 500 millions d'euros, pour la fourniture de tubes 16 mm aux forces armées allemandes, est un fait concret positif spécifique à l'entreprise.","(Zonebourse.com) - Exosens, en partenariat avec Theon International, annonce la signature d'un contrat avec l'Organisation Conjointe de Coopération en matière d'Armement (OCCAR). Ce contrat, probablem..."
10796,EXOSENS,v2,ok,2,"L'article mentionne que Exosens a obtenu un contrat de plus de 500 millions d'euros avec l'armée allemande, ce qui est un fait concret et spécifique à l'entreprise constituant une bonne nouvelle.",- PARIS (Agefi-Dow Jones)--Le fabricant français de tubes       intensificateurs de lumière Exosens a annoncé mercredi avoir       obtenu un contrat de plus de 500 millions d'euros avec l'armée       ...
10682,EXOSENS,v2,ok,2,"La note d'analyste de TP ICAP Midcap souligne des 'nouvelles notables' concernant Exail Technologies, notamment les accords de coopération entre le Royaume-Uni et la Norvège dans le domaine de la lutte anti-sous-marine. L'analyste évalue que ces accords pourraient représenter une opportunité significative pour l'entreprise, estimant un contrat potentiel de 300-400 millions d'euros avec l'Australie via l'accord AUKUS. Ces informations sont des faits concrets positifs spécifiques à Exail Technologies.","Exail technologies (ex-groupe gorge): Jugé bien positionné sur la guerre contre les mines, Exail Technologies progresse en Bourse mardi  9 décembre 2025 à 12h43  (BFM Bourse) - Le spécialiste de la ro..."
9735,EXOSENS,v2,ok,2,"L'accord avec Theon International pour une prolongation du contrat d'approvisionnement à long terme de trois années supplémentaires, ainsi que la conversion des options en commandes fermes, est un fait concret positif spécifique à EXOSENS. Cela offre une meilleure visibilité et s'inscrit dans la logique de la stratégie d'investissement de l'analyste Stifel.",Stifel reste à l'achat sur Exosens après l'accord avec Theon International Publié le 04 Décembre 2025  (Zonebourse.com) - Stifel confirme son conseil à l'achat sur le titre avec un objectif de cours i...
9660,EXOSENS,v2,ok,2,"La phrase mentionne que EXOSENS a annoncé la prolongation de son accord d'approvisionnement pour trois ans, garantissant des livraisons jusqu'en 2030. C'est un fait concret positif spécifique à l'entreprise.","PARIS (Agefi-Dow Jones)--Les Bourses européennes ont gagné du terrain jeudi, alors que les investisseurs font toujours le pari d'une réduction des taux directeurs de la Réserve fédérale (Fed) lors de ..."
9453,EXOSENS,v2,ok,2,"L'article mentionne que Theon International a prolongé son accord commercial de long terme avec Exosens, consolide le rôle d'Exosens en tant que fournisseur privilégié et prévoit d'acheter plus de 400 000 tubes au cours des cinq prochaines années. Ces informations sont des faits concrets positifs spécifiques à Exosens.","(AOF) - Exosens (société mondiale des technologies d'amplification, de détection et d'imagerie) et Theon International (spécialiste dans le développement et la fabrication de systèmes de vision noctur..."
7164,EXOSENS,v2,ok,0,"La phrase mentionnant EXOSENS indique que le groupe a plongé de 5,7%, mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. Il s'agit d'une simple citation du mouvement boursier sans information pertinente.","Thales: Kiev veut travailler de manière ""constructive"" sur le plan de paix proposé par les États-Unis, ce qui fait tanguer Thales et la défense européenne en Bourse vendredi 21 novembre 2025 à 12h04  ..."
2866,EXOSENS,v2,ok,2,"L'article mentionne une hausse significative du chiffre d'affaires de Exosens (+23,2% en données publiées) et des gains importants sur la Bourse (+147%). Ces informations sont spécifiques à Exosens et constituent des faits concrets positifs.",Exosens: Un contexte favorable pour les dépenses militaires porte l'activité d'Exosens qui a déjà bondi en Bourse de 147% en 2025 lundi 27 octobre 2025 à 12h34  (BFM Bourse) - Le spécialiste de l’optr...
2861,EXOSENS,v2,ok,1,"La phrase mentionne une baisse de 1,8% d'EXOSENS malgré une hausse de son activité sur les neuf premiers mois. Cependant, aucun fait concret positif n'est identifié pour EXOSENS dans cette phrase.","Cac 40: Soutenu par la progression de Schneider Electric, le CAC 40 achève la séance sur une petite hausse lundi 27 octobre 2025 à 17h41  (BFM Bourse) - L'indice parisien termine cette séance du lundi..."
2418,EXOSENS,v2,ok,2,"Deutsche Bank a relevé la cible de cours d'Exosens à 49 euros contre 45 euros, ce qui constitue un fait concret positif spécifique à l'entreprise.","Point recommandations des analystes: Edenred, Michelin, Exosens, Klépierre Aujourd'hui à 08:36  (BFM Bourse) - Les analystes affinent leurs conseils surEdenred,Michelin, Exosens, Klépierre ce mardi.  ..."
2406,EXOSENS,v2,ok,2,"Deutsche Bank a relevé son objectif de cours sur Exosens de 45 à 49 euros, ce qui constitue un fait concret positif spécifique à l'entreprise.",Deutsche Bank relève son objectif de cours sur Exosens Publié le 14 Octobre 2025  (Zonebourse.com) - Deutsche Bank a annoncé mardi avoir relevé de 45 à 49 euros son objectif de cours sur Exosens en vu...
2212,EXOSENS,v2,ok,2,"Le groupe Theon International a annoncé prendre une participation de 9,8% dans Exosens avec une prime de 24% sur le cours de clôture. Cette information indique un intérêt significatif du client principal d'Exosens pour l'entreprise, ce qui est perçu comme une bonne nouvelle pour la valorisation et la stabilité future des actions d'Exosens.","Exosens: Pour sécuriser ses approvisionnements, Theon va prendre près de 10% du capital de son fournisseur Exosens qui progresse en Bourse lundi 13 octobre 2025 à 12h42  (BFM Bourse) - Le spécialiste ..."
1938,EXOSENS,v2,ok,1,"L'article ne contient aucun fait concret positif ou négatif spécifique à EXOSENS. Il mentionne une acquisition d'Exosens par Theon International Plc, mais cela ne porte pas sur l'entreprise elle-même et ne fournit aucune information quantitative positive ou négative concernant EXOSENS.","(AOF) - Theon International Plc a annoncé samedi l'acquisition d'une participation de 9,8 % dans Exosens SA pour un montant en numéraire de 268,7 millions d'euros, soit 54 euros par action. Ce prix re..."
1923,EXOSENS,v2,ok,2,"L'entrée au capital de Theon International, le client le plus important d'Exosens, représente une bonne nouvelle pour l'entreprise. Cette action a entraîné un bond significatif de 7% de l'action Exosens et la cession de 9,8% du capital à un prix supérieur au cours de clôture précédant l'annonce.",(Zonebourse.com) - Le titre Exosens bondit de plus de 7% lundi matin et atteint de nouveaux plus hauts historiques depuis son entrée en Bourse à l'été 2024 suite à l'annonce de l'entrée au capital de ...
468,EXOSENS,v2,ok,1,"L'article mentionne Exosens dans le contexte des hausses du SBF 120, mais ne présente aucun fait concret positif ou négatif spécifique à l'entreprise. Il s'agit simplement d'une information factuelle sur la performance de l'action.","Marché: Quels groupes du SBF 120 grimpent (et chutent) le plus depuis le début de l'année ? samedi  4 octobre 2025 à 12h00  (BFM Bourse) - Alors que le troisième trimestre vient de s'achever, BFM Bour..."
27413,Séché Environnement,v2,ok,2,"Séché Environnement a bondi de 6,78% au lendemain de sa publication annuelle, avec un objectif clair d'amélioration de la rentabilité en 2026. Cette hausse significative du cours est une bonne nouvelle pour l'entreprise.","La chute du pétrole redonne de l'élan aux marchés européens Fermeture  (Zonebourse.com) - Après trois séances consécutives dans le rouge, les principaux indices européens ont rebondi mardi sur fond de..."
21501,Séché Environnement,v2,ok,0,"L'article ne mentionne pas directement Séché Environnement. Il parle exclusivement de Stellantis et ses décisions stratégiques concernant l'électrique, les charges exceptionnelles et la perte nette.","Stellantis: Des charges de 22 milliards d'euros, perte nette, pas de dividende… Stellantis paie cher pour avoir ""surestimé"" le potentiel de l'électrique et s'effondre de 22% en Bourse vendredi  6 févr..."
7358,Séché Environnement,v2,ok,1,"L'article ne mentionne pas de fait concret et spécifique concernant Séché Environnement. Il se concentre principalement sur Stellantis, en discutant des défis financiers et stratégiques auxquels la société est confrontée.","Stellantis: Après une baisse de son action de plus de 30% cette année, Stellantis n'est pas encore sur la voie de la rédemption boursière dimanche 23 novembre 2025 à 07h00  (BFM Bourse) - Le construct..."
2790,Séché Environnement,v2,ok,1,"La phrase mentionne le chiffre d'affaires contributif de Séché Environnement qui a reculé de 3,2% en données publiées et de 2,9% à change constant par rapport à la même période de l'année précédente. Bien que ce soit une information factuelle sur l'entreprise, il n'y a pas de fait concret positif identifié.","CAC40 : insensible au 4ème record consécutif (+'gap') du Nasdaq Pré-clôture  (Zonebourse.com) - Il ne se passe rien à la Bourse de Paris qui reste stable autour des 8210 , pour la 8ème séance consécut..."
2789,Séché Environnement,v2,ok,1,"La phrase ne contient aucun fait concret positif ou négatif spécifique à Séché Environnement. Elle mentionne simplement le recul du chiffre d'affaires de l'entreprise, sans indiquer s'il s'agit d'une bonne ou mauvaise nouvelle.","CAC40 : 8ème séance de stagnation vers 8.200, W-Street dopé par Nvidia Pré-clôture  (Zonebourse.com) - La lourdeur l'emporte à la Bourse de Paris qui s'effrite de -0,2% et revient au contact des 8200,..."
2788,Séché Environnement,v2,ok,1,"La phrase mentionne un recul du chiffre d'affaires de Séché Environnement de 3,2% en données publiées et de 2,9% à change constant par rapport à la même période de l'année précédente. Bien que ce soit une information factuelle sur l'entreprise, elle ne représente pas une bonne ou une mauvaise nouvelle spécifique, donc elle est classée comme NEUTRAL.","CAC 40: apathique tandis que New York atteint de nouveaux sommets Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance sur un repli de 0,19%, à 8200 points, pénalisée par Thales et Air L..."
27961,AXA,v2,ok,1,"Le texte ne contient aucun fait concret et spécifique à AXA. Il mentionne uniquement que Chris Iggo, directeur des investissements d'AXA IM Core chez BNP Paribas Asset Management, a émis un avis sur l'impact potentiel du conflit au Moyen-Orient sur les marchés financiers, sans fournir de détails spécifiques concernant AXA.","Alerte rouge sur les places européennes, les banques centrales sous les projecteurs la semaine prochaine Fermeture  (Zonebourse.com) - Dans un contexte géopolitique toujours aussi pesant, cette semain..."
26684,AXA,v2,ok,1,"L'article mentionne une note de Gilles Guibout, responsable des actions européennes AXA IM chez BNPP AM, mais ne contient aucun fait concret positif ou négatif spécifique à AXA. La phrase est principalement une citation sans informations spécifiques sur l'entreprise.","Wall Street vue en baisse avec le Moyen-Orient, l'Europe vers sa pire semaine en près d'un an Pré-ouverture  par Diana Mandia 6 mars (Reuters) - Wall Street est attendue en baisse et les Bourses europ..."
26518,AXA,v2,ok,1,"La phrase ne contient aucun fait concret positif ou négatif spécifique à AXA. Elle mentionne seulement que Chris Iggo, CIO d'AXA IM Core chez BNP Paribas Asset Management, a fait une déclaration sur l'impact potentiel du conflit sur les bénéfices des actions en général.","Le spectre d'un conflit total au Moyen-Orient fait plonger les indices européens Ouverture  (Zonebourse.com) - Une heure et demie après l'ouverture des marchés, les Bourses européennes reculent encore..."
26517,AXA,v2,ok,1,"L'article ne mentionne pas de fait concret positif ou négatif spécifique à AXA. La seule référence à l'entreprise est dans une citation d'un analyste qui évoque l'impact potentiel du conflit géopolitique sur les marchés, sans donner d'information directe sur la situation financière ou le performance de l'entreprise elle-même.",L'Europe boursière plongée dans le rouge sur fond de guerre régionale au Moyen-Orient Mi-séance  (Zonebourse.com) - Début de semaine particulièrement nerveux pour les marchés boursiers européens en ce...
26160,AXA,v2,ok,1,"L'article mentionne AXA dans le contexte des bénéfices du CAC 40, mais ne présente aucun fait concret positif ou négatif spécifique à l'entreprise. Il s'agit d'une simple citation de la position d'AXA parmi les autres entreprises sans informations supplémentaires.","Cac 40: Plombés par Stellantis et Renault, les bénéfices 2025 du CAC 40 ont violemment chuté de 25% à 97,5 milliards d'euros mardi  3 mars 2026 à 07h01  (BFM Bourse) - Les résultats nets combinés des ..."
24992,AXA,v2,ok,1,"L'article mentionne que des résultats de publications seront attendus demain, dont celui d'AXA. Cependant, il n'y a aucun fait concret et spécifique à AXA identifié dans le texte.","(Zonebourse.com) - Les Bourses européennes ont clôturé la séance de mercredi dans le positif, après une nouvelle salve de publications de résultats annuels. Le CAC 40 s'est encore signalé en battant u..."
24569,AXA,v2,ok,1,"L'article mentionne AXA IM (AXA Investment Managers) dans le contexte des frais de gestion, mais ne fournit aucun fait concret positif ou négatif spécifique concernant AXA. Il s'agit donc d'une simple citation non pertinente pour l'évaluation du sentiment.","Porté par une publication annuelle jugée solide, BNP Paribas poursuit sa forte accélération haussière et revient sur ses plus hauts niveaux historiques à la Bourse de Paris, un record qui datait de 20..."
24043,AXA,v2,ok,1,"L'article mentionne AXA dans le contexte des résultats annuels attendus, mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. Il s'agit donc d'une simple citation de la présence d'AXA dans la liste des entreprises qui vont publier leurs résultats.","(Agefi-Dow Jones)--Les investisseurs analyseront la semaine prochaine un déluge de résultats d'entreprises, ainsi qu'une nouvelle série d'indicateurs économiques des deux côtés de l'Atlantique.   Sur ..."
23548,AXA,v2,ok,2,"Royal Bank of Canada a entamé le suivi de la valeur Axa avec une recommandation à 'surperformance', ce qui est un fait concret et spécifique positif pour l'entreprise.","Point recommandations des analystes: Axa, Société Générale, BNP Paribas, Crédit Agricole SA, Sopra Steria mardi 17 février 2026 à 08h43  (BFM Bourse) - Les analystes affinent leurs conseils surSociété..."
23542,AXA,v2,ok,2,"La phrase 'RBC voit l'action Axa prendre plus de 25%' mentionne une recommandation positive spécifique de la part de RBC, qui est un fait concret et positif pour AXA.","Axa: Avec une valorisation bon marché et une division d'assurance vie et santé aux perspectives prometteuses, RBC voit l'action Axa prendre plus de 25% mardi 17 février 2026 à 14h23  (BFM Bourse) - La..."
23497,AXA,v2,ok,2,"Axa (2,73%) s'est distingué en se hissant à la troisième marche de l'indice CAC 40, soutenue par une recommandation de RBC Capital Markets.","(Zonebourse.com) - Les marchés actions européens ont clôturé sur une note favorable. Ce mardi, le CAC 40 s'est adjugé 0,54% à 8 361 points et l'Euro Stoxx a gagné 0,77% à 6 024 points. A  Wall Street ..."
23294,AXA,v2,ok,2,"RBC Europe Limited a initié le suivi d'AXA avec une recommandation 'Outperform' et un objectif de cours élevé, ce qui constitue un fait concret positif spécifique à AXA.","(Zonebourse.com) - RBC Europe Limited initie le suivi d'AXA avec une recommandation ""Outperform"" et un objectif de cours de 48 euros, contre un cours actuel de 37,46 euros. Le courtier estime que l'as..."
19202,AXA,v2,ok,1,"Les phrases mentionnent AXA sans apporter de fait concret positif ou négatif. Elles se contentent d'évoquer des programmes de rachats d'actions et l'impact de la cession d'un gestionnaire d'actifs sur le bénéfice par action, sans fournir d'informations spécifiques concernant les résultats financiers ou les événements positifs/négatifs liés à AXA.","Cac 40: Totalenergies, Sanofi, BNP Paribas, Axa, LVMH… Voici les groupes du CAC 40 qui ont le plus rendu de cash à leurs actionnaires en 2025 dimanche 25 janvier 2026 à 07h00  (BFM Bourse) - La lettre..."
15891,AXA,v2,ok,2,"Deutsche Bank reprend la couverture du titre Axa à l'achat et avec un objectif de cours de 45 euros, ce qui constitue un fait concret positif spécifique à AXA.","Point recommandations des analystes:  Air Liquide, Arcelormittal, Axa, Bouygues, Kering, Rexel, Sodexo mercredi  7 janvier 2026 à 08h56  (BFM Bourse) - Les analystes affinent leurs recommandations ce ..."
15533,AXA,v2,ok,1,"L'article mentionne que BNP Paribas a franchi une 'étape importante' dans l'intégration de ses activités de gestion d'actifs suite à l'acquisition d'AXA Investment Managers, mais ce fait n'est pas spécifiquement positif ou négatif pour AXA. Il s'agit plutôt d'une information factuelle sur la progression de l'intégration des actifs.","CAC40: en légère hausse, les investisseurs font fi des tensions géopolitiques Ouverture  (Zonebourse.com) - La Bourse de Paris débute la semaine en légère hausse, s'arrogeant 0,1%, tout juste au-dessu..."
15530,AXA,v2,ok,1,"L'article mentionne que BNP Paribas a franchi une 'étape importante' dans l'intégration de ses activités de gestion d'actifs suite à l'acquisition d'AXA Investment Managers, mais ce fait n'est pas spécifiquement positif ou négatif pour AXA. Il s'agit plutôt d'une information factuelle sans connotation clairement positive ou négative.","CAC40 : pluie de records post 'opération Venezuela' Pré-clôture  (Zonebourse.com) - La Bourse de Paris affiche un comportement un peu décevant et débute la semaine sur un repli de 0,1%, vers 8.185, ma..."
15528,AXA,v2,ok,1,"La phrase ne mentionne pas de fait concret et spécifique concernant AXA. Elle se concentre sur l'intégration des activités de gestion d'actifs de BNP Paribas suite à l'acquisition d'AXA Investment Managers, mais sans fournir de détails positifs ou négatifs spécifiques pour AXA.","CAC40 : à la traine malgré pluie de records en Europe et à W-Street Pré-clôture  (Zonebourse.com) - La Bourse de Paris affiche reste décevante et débute la semaine sur un repli de 0,05%, vers 8.190, e..."
15527,AXA,v2,ok,1,"L'article mentionne que BNP Paribas a franchi une 'étape importante' dans l'intégration de ses activités de gestion d'actifs suite à l'acquisition d'AXA Investment Managers, mais ce fait n'est pas spécifiquement positif ou négatif pour AXA. Il s'agit plutôt d'une information factuelle sans impact concret sur la performance financière d'AXA.","CAC40: garde son calme malgré l'intervention surprise des USA au Venezuela Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de la semaine sur une hausse timide de 0,2%, à..."
15506,AXA,v2,ok,1,"L'article mentionne l'intégration des activités de gestion d'actifs de Bnp Paribas suite à l'acquisition d'AXA Investment Managers, mais ce fait n'est pas spécifiquement positif ou négatif pour AXA. Il s'agit plutôt d'une information factuelle sans impact concret sur la performance financière ou autre aspect spécifique d'AXA.","(Zonebourse.com) - La  Bourse de Paris  affiche un comportement un peu décevant et débute la semaine sur un repli de 0,1%, vers 8.185, malgré les envolées des valeurs de la défense ( Eurofins Scientif..."
15502,AXA,v2,ok,1,"L'article mentionne que Bnp Paribas a franchi une 'étape importante' dans l'intégration de ses activités de gestion d'actifs suite à l'acquisition d'AXA Investment Managers, mais ce fait n'est pas suffisamment concret pour être qualifié comme positif. Il s'agit plutôt d'une information factuelle sans indication claire des résultats ou impacts spécifiques sur AXA.","(Zonebourse.com) - La  Bourse de Paris  affiche reste décevante et débute la semaine sur un repli de 0,05%, vers 8.190, et le SBF120 est également dans le rouge malgré les envolées des valeurs de la d..."
15498,AXA,v2,ok,1,"L'article mentionne que Bnp Paribas a franchi une 'étape importante' dans l'intégration de ses activités de gestion d'actifs suite à l'acquisition d'AXA Investment Managers, mais ce fait n'est pas spécifiquement positif ou négatif pour AXA. Il s'agit plutôt d'une information factuelle sans impact concret sur la performance financière d'AXA.","(Zonebourse.com) - La  Bourse de Paris  conclut cette première séance de la semaine sur une hausse timide de 0,2%, à 8211 points, bien aidée par  Eurofins Scientific  ( 8,3%),  Thales  ( 4,7%), ou enc..."
14741,AXA,v2,ok,1,"Aucun fait concret positif ou négatif spécifique à AXA n'est identifié dans le texte. La mention d'AXA +19,35% est neutre car elle ne présente pas de fait concret positif ou négatif.","Cac 40: Le CAC 40 a pris 10,42% en 2025, une performance en demi-teinte mercredi 31 décembre 2025 à 14h07  (BFM Bourse) - L'indice parisien a clôturé la dernière séance de 2025 sur une baisse. Sur l'e..."
14260,AXA,v2,ok,1,"L'article ne mentionne pas de fait concret et spécifique concernant AXA. Il s'agit plutôt d'une projection prospective sur l'éventuelle entrée d'Amundi dans le CAC 40 en 2030, sans aucune information directe sur la situation financière ou les performances passées d'AXA.","Cac 40: Entrées de Dassault Aviation, Amundi ou Spie...  Voici à quoi pourrait ressembler la composition du CAC 40 en 2030 dimanche 28 décembre 2025 à 07h00  (BFM Bourse) - Depuis 1987, leCAC 40a eu d..."
14099,AXA,v2,ok,2,"AXA est mentionné comme ayant la capacité de dégager un bénéfice par action dans le haut de sa fourchette de moyen terme (6 à 8% chaque année entre 2023 et 2026), ce qui constitue une bonne nouvelle pour l'entreprise.","Schneider electric: BNP Paribas, Airbus, Totalenergies, LVMH, Ryanair… Voici les actions favorites d'Oddo BHF pour 2026 samedi 27 décembre 2025 à 07h00  (BFM Bourse) - Tablant sur une nouvelle hausse ..."
9452,AXA,v2,ok,2,"L'article mentionne que l'offre d'actionnariat salarié 'Shareplan 2025' d'AXA a été finalisée avec succès, et que près de 42 000 collaborateurs ont souscrit au Shareplan. Cette information concrète est une bonne nouvelle pour AXA.","(AOF) -  Axa  a annoncé avoir finalisé avec succès son offre d'actionnariat salarié "" Shareplan 2025 "", lancée en septembre 2025 et comprenant un abondement exceptionnel pour marquer le 40ème annivers..."
9450,AXA,v2,ok,2,"L'article mentionne que l'opération d'actionnariat salarié 'Shareplan 2025' a été un succès, avec 42 000 collaborateurs ayant souscrit à l'offre, ce qui est un fait concret et positif pour AXA.","(Zonebourse.com) -  Axa  annonce avoir achevé avec succès son opération d'actionnariat salarié ""Shareplan 2025"", marquée par un abondement exceptionnel pour le 40e anniversaire de la marque. Le groupe..."
8122,AXA,v2,ok,1,"AXA (+1,4%) est mentionné comme une des actions qui contribue à la hausse de l'indice CAC40. Cependant, il n'y a pas de fait concret positif spécifique à AXA identifié dans cette phrase.","CAC40 : se hisse vers 8.080, dans le sillage de W-Street avec +0,4% Pré-clôture  (Zonebourse.com) - La Bourse de Paris accroit ses gains après une entame timide ce matin : le CAC40 (+0,6%) se hisse ve..."
8121,AXA,v2,ok,1,"Les phrases mentionnent AXA, mais ne contiennent aucun fait concret positif ou négatif. Elles indiquent simplement que l'action d'AXA a augmenté de 1,4%, sans fournir plus de détails sur la raison de cette hausse.","CAC40: renoue avec les 8.100 avec W-Street bullish à la veille Thanksgiving Pré-clôture  (Zonebourse.com) - La Bourse de Paris accroit ses gains après une entame timide ce matin : le CAC40 (+0,9%) se ..."
7924,AXA,v2,ok,1,"L'information fournie ne contient aucun fait concret et spécifique à AXA. La phrase mentionne uniquement une acquisition par la filiale d'AXA, AXA IM Alts, mais ce n'est pas une bonne ou mauvaise nouvelle pour l'entreprise elle-même.","CAC 40: à l'équilibre, les investisseurs suspendus aux chiffres US Ouverture  (Zonebourse.com) - La Bourse de Paris évolue à l'équilibre ce matin, autour des 7960 points alors que les valeurs de défen..."
7921,AXA,v2,ok,1,"Aucun fait concret positif ou négatif spécifique à AXA n'est identifié dans cette phrase. La mention concerne uniquement la filiale AXA IM Alts, qui a acquis une participation dans FiberPass, mais cela ne constitue pas un fait concret et spécifique suffisamment positif ou négatif pour influencer le sentiment.","CAC40 : des rumeurs de paix en Ukraine restaurent l'optimisme Pré-clôture  (Zonebourse.com) - La Bourse de Paris a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est m..."
7920,AXA,v2,ok,2,"AXA IM Alts, filiale de BNP Paribas depuis le 1er juillet dernier, annonce avoir acquis, pour le compte de ses clients, une participation de 40% dans FiberPass, l'un des principaux opérateurs de fibre optique mutualisée (FTTH) en Espagne. Cette acquisition est un fait concret et spécifique à AXA qui constitue une bonne nouvelle.","CAC40 : l'espoir de paix en Ukraine restaure de l'optimisme Pré-clôture  (Zonebourse.com) - La Bourse de Paris a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est mis..."
7919,AXA,v2,ok,2,"AXA IM Alts, filiale de BNP Paribas, a acquis une participation de 40% dans FiberPass, ce qui est un fait concret et positif pour AXA.","CAC 40: accélère en fin de séance et franchit allègrement les 8000 points Fermeture  (Zonebourse.com) - Après avoir évolué toute la matinée autour de son point d'équilibre à 7960 points, la Bourse de ..."
